AA-Triplet, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
5523, -1.55519, -1.76199, -1.56862, -1.41001, -1.18295, -1.48523, -1.58186, -1.41001, -0.806476, 0.109815, 1.13943, 2.74887, 16.5644, 16.5644, 2.74887, 2.74887, 1.65026, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 2.74887, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644, 16.5644
5524, -1.07044, -1.85456, -1.91774, -2.03325, -1.95774, -0.859132, -0.664976, -0.510826, 0.364643, 0.182322, 1.97408, 0.028171, 0.587787, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896, 15.7896
5525, -2.77259, -1.87877, -1.29098, -1.29098, -0.780158, -0.780158, -1.47331, 14.134, 14.134, 0.318454, 0.318454, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134
5526, -2.05127, -1.60944, -1.49165, -1.85456, -1.42712, -1.20397, -0.798508, -1.02165, 0.182322, 0.182322, 0.182322, 1.28093, 0.587787, 15.0964, 0.587787, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964, 15.0964
5527, -1.78181, -1.84635, -1.84635, -1.90697, -1.1532, -1.27098, -0.945561, -0.865518, -0.172371, 0.926241, 0.233094, 15.4349, 1.61939, 1.61939, 1.61939, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349, 15.4349
5528, -1.30043, -1.69434, -1.4595, -1.5967, -1.48849, -1.5967, -1.4595, -0.705726, -0.498087, 0.120953, -0.0125787, 0.120953, 1.37372, 0.275103, 15.8824, 1.37372, 15.8824, 15.8824, 15.8824, 2.06686, 2.06686, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824, 15.8824
5529, -2.0662, -1.43759, -0.0512929, -2.19136, -1.75604, -1.30406, -1.14991, -0.0512929, -0.74444, -0.0512929, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 0.641854, 14.4574, 0.641854, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574, 14.4574
5530, -2.04665, -1.92887, -1.50766, -1.89712, -1.45886, -0.765718, -1.02808, -0.765718, -0.0725705, 0.150573, 0.150573, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524
5531, -2.12525, -2.32728, -2.04769, -1.13943, -1.05605, -0.965081, -0.559616, -0.405465, 0.287682, 0.133531, 2.07944, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895, 15.895
5532, -2.32093, -1.95119, -1.6809, -1.77934, -1.40464, -0.510826, -0.393042, 0.993252, 0.587787, 15.5019, -0.10536, -0.10536, 15.5019, 0.587787, 15.5019, 0.993252, 15.5019, 1.6864, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019, 15.5019
5533, -1.80181, -2.33244, -1.98413, -1.29098, -1.57867, -1.29098, 0.500776, -0.597837, -0.192371, 14.3163, 0.500776, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163, 14.3163
5534, -2.28739, -1.89208, -1.28595, -1.89208, -1.48662, -0.69816, -1.22879, -0.0050124, -0.0050124, 0.911278, 0.505813, 0.911278, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199, 15.4199
5535, -1.89325, -1.79561, -1.91624, -1.96069, -0.965265, -1.07649, -0.697001, 0.0761892, 0.258511, 0.0761892, 0.481654, 1.1748, 0.481654, 0.258511, 1.86795, 0.258511, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835, 15.6835
5536, -1.8265, -1.94157, -1.8506, -1.33181, -1.29098, -0.885519, -1.29098, -0.82098, 0.277632, 0.0953103, -0.751988, 0.788457, 1.88707, 15.7026, 1.88707, 15.7026, 15.7026, 15.7026, 1.88707, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026, 15.7026
5537, -1.88529, -1.68858, -1.54881, -1.19214, -1.19214, -0.750305, -1.32567, -1.68858, -1.03799, -0.34484, 0.753772, 1.44692, 15.2624, 15.2624, 15.2624, 15.2624, 1.44692, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 1.44692, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624
5538, -2.16282, -0.553385, -2.34514, -1.40068, -1.06421, -0.841067, -0.14792, -1.24653, -0.14792, -0.14792, 0.545227, -0.553385, 14.3607, 14.3607, 0.545227, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607
5539, -1.5717, -2.09779, -1.77934, -1.7148, -0.393042, -1.20397, -0.952658, -0.798507, -0.952658, -0.393042, -0.10536, 14.8088, 0.993252, 0.993252, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088, 14.8088
5540, -1.9875, -2.07606, -1.49503, -1.25662, -1.36582, -1.2174, -0.771109, -0.563469, -1.13401, 0.0555699, 0.392042, 0.615186, 2.00148, 2.00148, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817, 15.817
5541, -0.443686, -1.42452, -1.5423, -1.29098, -1.5423, -1.82998, -0.731368, -1.82998, -0.954512, -0.0382209, 0.654926, 0.654926, 0.654926, 14.4704, 14.4704, 14.4704, 14.4704, 0.654926, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 0.654926, 14.4704, 14.4704, 14.4704, 14.4704, 0.654926, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704, 14.4704
5542, -0.91629, -0.628608, -1.83258, -2.09495, -1.60944, -1.47591, -1.32176, 0.470004, 14.2855, 14.2855, 0.470004, 14.2855, 0.470004, 14.2855, 0.470004, 14.2855, 14.2855, -0.223143, -0.223143, 0.470004, -0.223143, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, -0.223143, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855, 14.2855
5543, -2.1848, -1.26851, -1.67398, -1.96166, -0.575364, 13.9333, -1.96166, 13.9333, 13.9333, -0.575364, 0.117784, 13.9333, -0.575364, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 0.117784, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 13.9333, 0.117784, 13.9333, 13.9333, 13.9333
5544, -0.826678, -1.23214, -1.74297, -2.43612, -1.38629, -1.23214, -0.538996, 0.559616, -0.538996, 0.559616, 14.3751, 14.3751, 14.3751, 0.559616, 0.559616, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, -0.538996, -0.133531, 14.3751, 0.559616, 0.559616, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751, 14.3751
5545, 12.8347, -2.59027, -0.980827, 12.8347, -1.67397, 12.8347, -1.67397, -0.980827, -0.980827, 12.8347, -0.980827, -0.980827, 12.8347, 12.8347, 12.8347, -0.980827, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347
5546, 0.0723213, -1.02629, -2.00712, -2.49263, -1.53712, -0.620826, -1.31397, 0.0723213, -0.620826, 13.8878, 13.8878, 13.8878, 0.0723213, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 0.0723213, 13.8878, 13.8878, -0.620826, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878, 13.8878
5547, -2.15495, -0.450201, -1.14335, -2.322, 0.242947, -1.14335, -0.450201, 0.242947, 0.242947, 0.242947, 14.0585, -0.855666, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, -0.855666, -0.450201, 0.242947, -0.450201, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585, 14.0585
5548, -0.644357, -0.644357, -1.3375, -1.74297, -2.11069, -1.94364, -0.238892, 14.2698, -0.238892, 0.454256, 0.454256, -0.238892, 14.2698, 14.2698, -0.932039, 0.454256, -0.238892, 14.2698, 14.2698, 14.2698, 14.2698, 14.2698, 14.2698, 0.454256, 14.2698, 14.2698, 14.2698, 14.2698, 0.454256, 14.2698, 14.2698, 14.2698, 14.2698, 14.2698, 0.454256, 14.2698, 14.2698, 14.2698, 14.2698, 14.2698
5549, 13.3847, -2.04022, -1.52939, -1.81708, -2.04022, -1.81708, 13.3847, -0.430782, 13.3847, -0.430782, 13.3847, 13.3847, -0.430782, -1.12393, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847, 13.3847
5550, -1.92529, -0.826678, -1.23214, -2.07944, -0.133531, -1.74297, -0.133531, 13.682, -1.51982, -0.133531, -1.23214, -0.133531, 13.682, 13.682, 13.682, -0.133531, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682
5551, -1.12393, -1.12393, -1.91239, -1.4604, -1.12393, -0.900786, -1.4604, -0.207639, -0.207639, -1.4604, -1.12393, 14.301, 0.485508, 0.485508, 0.485508, 14.301, 0.485508, 0.485508, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301, 14.301
5552, -0.780158, -1.47331, -1.62746, -1.47331, -1.62746, -1.87877, -1.06784, -0.374693, 14.134, -0.374693, 0.318454, -1.47331, 14.134, 14.134, 0.318454, 14.134, 14.134, 14.134, 14.134, 0.318454, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134, 14.134
5553, -0.597836, -1.69645, -1.98413, -0.597836, -1.29098, -0.597836, -1.29098, -1.69645, -1.29098, -1.69645, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177, 13.2177
5554, -1.20397, -1.20397, -0.510824, -1.89712, -1.89712, -1.60944, -0.510824, -1.89712, -0.510824, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, -0.510824, 13.3047, 13.3047, -0.510824, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047, 13.3047
5555, -1.08619, -1.77934, -1.77934, -1.77934, -2.00248, -1.49165, 13.4225, 13.4225, -1.08619, 13.4225, 13.4225, -0.393041, -0.393041, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, -0.393041, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225, 13.4225
5556, -1.24653, -1.75736, -1.53421, -1.652, -1.24653, -1.652, -0.14792, -1.53421, 0.545227, 0.545227, 0.545227, -0.841067, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 0.545227, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 0.545227, 0.545227, 0.545227, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607, 14.3607
5557, -0.826678, -1.23214, -1.51982, -1.51982, -1.74297, -1.51982, -1.23214, -1.74297, -0.133531, 13.682, -0.133531, -0.133531, 13.682, -0.133531, 13.682, -0.133531, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682, 13.682
5558, 12.4292, -2.4849, 12.4292, -2.77259, -1.38629, 12.4292, 12.4292, 12.4292, 12.4292, -1.38629, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, -1.38629, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292, 12.4292
5559, -1.07392, -1.58474, 0.0246933, -2.27789, 0.0246933, 13.8402, -1.92122, -1.92122, 0.0246933, -0.668454, -0.668454, 13.8402, 13.8402, 0.0246933, 13.8402, 13.8402, 0.0246933, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402, 13.8402
5560, 13.7375, -1.46426, -2.64291, -0.0779608, -1.17657, -0.771108, -0.771108, -1.17657, -0.0779608, -0.0779608, 13.7375, -0.771108, -0.0779608, 13.7375, 13.7375, 13.7375, -0.0779608, -1.17657, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375, 13.7375
5561, -1.3296, -1.04192, -0.924134, -1.55274, -1.61728, -1.04192, -1.14728, -0.790602, -0.790602, -1.14728, 0.462161, 0.462161, -0.45413, -0.230987, 0.462161, 0.462161, 0.462161, 1.15531, 0.462161, 1.15531, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 1.15531, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708, 14.9708
5562, -1.22696, -1.66228, -2.08716, -1.13165, -1.46812, -1.77351, -0.438505, 0.477786, -0.215361, 0.0723208, -0.215361, 0.477786, -0.215361, 0.477786, 14.9864, 0.477786, 1.17093, 14.9864, 14.9864, 14.9864, 0.477786, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 1.17093, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864, 14.9864
5563, -0.415515, -1.10866, -2.20727, -1.80181, -0.597837, -2.02495, -1.10866, -0.415515, -0.415515, 0.500775, 0.500775, -0.415515, 1.19392, 15.0094, 1.19392, 1.19392, 15.0094, 15.0094, 15.0094, 15.0094, 1.19392, 15.0094, 15.0094, 15.0094, 0.500775, 1.19392, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094, 15.0094
5564, -1.51723, -1.89193, -1.2594, -1.47071, -0.991139, -1.37063, -1.47071, -0.0356271, -0.824084, -0.217949, -0.824084, 1.57381, 0.880664, 15.3893, -0.0356271, 1.57381, 15.3893, 0.880664, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 1.57381, 0.475199, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893
5565, 13.6231, -1.57867, -0.192371, -1.57867, -1.29098, -1.57867, -1.29098, -0.885518, -1.29098, -0.192371, -0.192371, -1.29098, -0.885518, -0.885518, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231, 13.6231
5566, -1.19018, -1.701, -1.47786, -1.64971, -0.902497, -1.53849, -1.53849, -0.091567, -1.00786, 0.60158, 0.196115, 0.60158, -0.314711, -0.497032, 15.1102, 15.1102, 15.1102, 0.60158, 15.1102, 15.1102, 1.29473, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 1.29473, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102, 15.1102
5567, -1.16315, -1.24319, -1.3173, -1.07614, -1.56862, -0.875469, -1.24319, -1.16315, -1.8563, -0.0645384, -0.470003, -0.470003, -0.0645384, 15.1373, 1.32176, 1.32176, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 1.32176, 1.32176, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373, 15.1373
5568, -1.60424, -1.2594, -1.47071, -1.42192, -1.47071, -0.623414, -0.505631, -1.06525, -0.728774, -0.623414, -0.824084, -0.728774, 0.187516, 0.475199, 15.3893, 0.880664, 0.880664, 1.57381, 0.880664, 1.57381, 1.57381, 15.3893, 1.57381, 1.57381, 15.3893, 1.57381, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893, 15.3893
5569, -1.82301, -1.45529, -1.82301, -1.56065, -1.20397, -1.20397, 0.0487905, -1.74297, 0.741938, -0.356675, -0.356675, 14.5574, 14.5574, 0.741938, 0.741938, 14.5574, 14.5574, 14.5574, 14.5574, 0.0487905, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574, 14.5574
5570, -1.11542, -2.44456, -1.62624, -0.864105, -1.11542, -1.22078, -0.304489, 1.08181, -0.709954, -0.0168069, -0.709954, -0.0168069, -0.0168069, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, -0.0168069, 14.8973, 0.388658, 1.08181, 1.08181, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 1.08181, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973, 14.8973
5571, -1.48611, -1.43482, -2.12797, -2.22805, -1.3236, -0.436292, -0.687607, -0.436292, 1.50962, -0.888278, 0.411005, 15.3251, 15.3251, 1.50962, 15.3251, 15.3251, 1.50962, 15.3251, 1.50962, 15.3251, 15.3251, 1.50962, 15.3251, 1.50962, 15.3251, 0.816471, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251, 15.3251
5572, -1.08283, -1.62937, -1.72946, -1.77598, -1.51815, -0.882158, -0.882158, -0.294371, -0.764375, -0.0712274, -0.294371, -0.476692, 1.31507, 0.216455, 0.62192, -0.0712274, 15.1306, 15.1306, 1.31507, 15.1306, 15.1306, 15.1306, 15.1306, 1.31507, 15.1306, 1.31507, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306, 15.1306
5573, -1.01473, -1.93102, -1.01473, -1.01473, -1.70788, -2.40102, 13.4939, -0.321583, -1.01473, 13.4939, -0.321583, -0.321583, 13.4939, -0.321583, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939, 13.4939
5574, -1.29098, -1.40877, -2.10191, -1.51413, -1.60944, -1.0033, -0.82098, -1.0033, 0.788458, -0.310155, 0.0953104, 0.788458, 0.0953104, 0.788458, 14.604, 14.604, 14.604, 0.0953104, 0.0953104, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 0.788458, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604, 14.604
5575, 0.405465, -1.38629, -1.38629, -0.847298, -0.847298, -1.84583, -1.54044, -1.7346, -1.46634, 0.405465, 0.405465, 1.09861, 14.9141, 1.66667e-07, 0.405465, 1.09861, 1.09861, 1.09861, 1.09861, 0.405465, 1.09861, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141, 14.9141
5576, -1.56441, -1.56441, -1.87807, -0.92256, -1.25903, -1.18492, -1.25903, -1.10488, -0.565885, -0.229413, -0.565885, 0.686878, -0.00626948, 15.1955, 0.686878, 15.1955, 1.38002, 15.1955, 1.38002, 15.1955, 15.1955, 15.1955, 1.38002, 15.1955, 15.1955, 1.38002, 15.1955, 15.1955, 1.38002, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955, 15.1955
5577, -0.723606, -1.36546, -1.55652, -1.36546, -1.36546, -1.55652, -0.618246, -1.31139, -0.366931, -0.366931, -0.212781, -1.12907, -0.618246, 1.57898, 0.885832, 1.57898, 15.3945, 15.3945, 1.57898, 15.3945, 0.885832, 1.57898, 15.3945, 15.3945, 15.3945, 1.57898, 15.3945, 15.3945, 15.3945, 15.3945, 15.3945, 1.57898, 15.3945, 15.3945, 15.3945, 15.3945, 15.3945, 15.3945, 15.3945, 15.3945
5578, -1.16315, -1.56861, -0.470003, -1.16315, -1.8563, -0.470003, -1.16315, -0.470003, 13.3455, -0.470003, 13.3455, 13.3455, 13.3455, -0.470003, -0.470003, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, -0.470003, -0.470003, -0.470003, -0.470003, -1.16315, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455, 13.3455
5579, -1.26851, -1.58696, -2.02228, -1.26851, -1.49165, -1.49165, -1.67398, -0.980829, 0.81093, 14.6264, 0.81093, 0.117783, 0.81093, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 0.81093, 14.6264, 0.81093, 14.6264, 14.6264, 0.81093, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264, 14.6264
