AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
11, 1, 18.6811, 18.6811, 18.6811, 18.6811, 4.86561, 4.86561, 2.78617, 4.86561, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 18.6811, 4.86561, 1.08142, 0.221219, -0.467109, -1.01771, -1.60519, -1.87136, -1.82647, -1.55764, -1.20744, -0.804271, -0.541562, 0.588943, 2.30066, 4.17246, 18.6811, 18.6811
11, 2, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 2.46299, 2.91498, 3.76228, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 18.6764, 2.78145, 1.81637, 1.14732, 0.717754, -0.162992, -0.865959, -0.953242, -1.26598, -1.58324, -1.73898, -1.70014, -1.78029, -1.01404, 0.969068, 18.6764, 4.86089, 18.6764
11, 3, 18.6154, 18.6154, 4.79991, 18.6154, 1.66442, 1.03871, 1.39872, 1.9667, 3.7013, 18.6154, 4.10677, 4.79991, 18.6154, 18.6154, 18.6154, 18.6154, 18.6154, 4.79991, 18.6154, 18.6154, 4.79991, 3.00815, 3.00815, 1.75539, 2.09186, 1.39872, 0.565808, 0.311278, -0.176819, -1.27543, -2.95799, -2.14128, 0.68904, 4.79991, 18.6154, 18.6154
12, 1, 17.9674, 17.9674, 17.9674, 17.9674, 3.0533, 3.45877, 1.66701, 3.45877, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 17.9674, 2.76562, 0.625554, -0.482815, -1.04104, -1.53506, -1.65623, -1.52484, -1.46121, -1.28181, -1.03547, -1.05757, -0.530217, 0.345252, 1.84933, 17.9674, 17.9674, 17.9674
12, 2, 18.6335, 18.6335, 18.6335, 18.6335, 4.81804, 4.12489, 18.6335, 4.81804, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 18.6335, 2.7386, 1.38405, 0.375388, -0.192596, -0.641547, -0.950282, -0.981054, -1.20055, -1.30226, -1.47353, -1.59869, -1.77637, -1.27553, 0.29625, 3.2086, 4.12489, 18.6335
12, 3, 3.83466, 3.14151, 3.83466, 3.14151, 0.145782, -1.27128, -0.780459, 0.502457, 1.88875, 3.14151, 17.6502, 17.6502, 17.6502, 17.6502, 17.6502, 17.6502, 17.6502, 3.83466, 17.6502, 17.6502, 3.83466, 3.83466, 2.22522, 1.63744, 2.0429, 1.63744, 0.83893, 0.615786, -0.208389, -1.15577, -2.75975, -1.84209, 1.34976, 17.6502, 3.83466, 17.6502
13, 1, 16.9558, 16.9558, 16.9558, 2.44717, 16.9558, 3.14031, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 16.9558, 0.432263, -1.20349, -1.09379, -1.62186, -1.78694, -1.55103, -1.33702, -1.24171, -1.04934, -0.523248, 0.195875, 0.837728, 3.14031, 3.14031, 16.9558, 16.9558
13, 2, 17.1556, 17.1556, 17.1556, 17.1556, 1.95382, 2.64696, 1.95382, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 2.64696, 0.449738, 0.204615, -0.0271861, -0.990624, -0.818773, -0.834278, -1.11424, -1.45568, -1.58714, -1.59436, -1.79569, -0.818773, 1.03752, 3.34011, 17.1556, 17.1556
13, 3, 17.9709, 17.9709, 17.9709, 17.9709, 1.6705, 0.977351, 1.21097, 3.05679, 4.1554, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 17.9709, 4.1554, 3.05679, 1.6705, 1.21097, 0.8232, 0.517819, 0.130053, -0.0492878, -0.0189824, -0.239044, -1.25177, -2.75235, -2.24982, 0.600057, 2.76911, 17.9709, 17.9709
14, 1, 18.1772, 18.1772, 18.1772, 18.1772, 3.66854, 3.66854, 3.66854, 3.66854, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 18.1772, 2.41577, -0.138127, -1.01822, -1.35863, -1.49625, -1.58635, -1.61973, -1.43438, -1.30128, -0.808802, -0.52112, -0.233438, 0.835322, 2.56992, 4.36168, 4.36168, 18.1772
14, 2, 18.0322, 18.0322, 18.0322, 18.0322, 3.5235, 2.42488, 4.21664, 2.83035, 18.0322, 18.0322, 18.0322, 18.0322, 18.0322, 18.0322, 4.21664, 18.0322, 18.0322, 18.0322, 18.0322, 2.42488, 0.388003, -0.483836, -0.65089, -0.965139, -1.14933, -1.31675, -1.41457, -1.34404, -1.33632, -1.26815, -1.43585, -0.753169, 1.17212, 3.5235, 18.0322, 18.0322
